feature,importance
Feature_4735,0.0
Feature_4731,0.0
Feature_4793,0.0
Feature_4802,0.0
Feature_4794,0.0
Feature_4804,0.0
Feature_4800,0.0
Feature_4799,0.0
Feature_4733,0.0
Feature_4803,0.0
Feature_4734,0.0
Feature_4786,0.0
Feature_4805,0.0
Feature_4801,0.0
Feature_4806,0.0
Feature_4798,0.0
Feature_4797,0.0
Feature_4807,0.0
Feature_4808,0.0
Feature_4796,0.0
Feature_4795,0.0
Feature_4781,0.0
Feature_4785,0.0
Feature_4784,0.0
Feature_4765,0.0
Feature_4764,0.0
Feature_4763,0.0
Feature_4762,0.0
Feature_4744,0.0
Feature_4761,0.0
Feature_4760,0.0
Feature_4745,0.0
Feature_4746,0.0
Feature_4759,0.0
Feature_4758,0.0
Feature_4747,0.0
Feature_4757,0.0
Feature_4756,0.0
Feature_4755,0.0
Feature_4754,0.0
Feature_77,0.0
Feature_4753,0.0
Feature_4752,0.0
Feature_4749,0.0
Feature_4750,0.0
Feature_4766,0.0
Feature_4767,0.0
Feature_4768,0.0
Feature_4775,0.0
Feature_4739,0.0
Feature_4783,0.0
Feature_4782,0.0
Feature_4751,0.0
Feature_4780,0.0
Feature_4779,0.0
Feature_4778,0.0
Feature_4777,0.0
Feature_4776,0.0
Feature_4740,0.0
Feature_4769,0.0
Feature_4741,0.0
Feature_4774,0.0
Feature_4773,0.0
Feature_4742,0.0
Feature_4743,0.0
Feature_4772,0.0
Feature_4811,0.0
Feature_4771,0.0
Feature_4770,0.0
Feature_4810,0.0
Feature_201,0.0
Feature_4812,0.0
Feature_4877,0.0
Feature_4887,0.0
Feature_4886,0.0
Feature_4885,0.0
Feature_4884,0.0
Feature_4883,0.0
Feature_4882,0.0
Feature_4881,0.0
Feature_4880,0.0
Feature_4879,0.0
Feature_4878,0.0
Feature_4876,0.0
Feature_4889,0.0
Feature_4875,0.0
Feature_4874,0.0
Feature_4873,0.0
Feature_4872,0.0
Feature_4871,0.0
Feature_4870,0.0
Feature_4869,0.0
Feature_4868,0.0
Feature_4867,0.0
Feature_4865,0.0
Feature_4888,0.0
Feature_4890,0.0
Feature_4813,0.0
Feature_4903,0.0
Feature_4913,0.0
Feature_4912,0.0
Feature_4911,0.0
Feature_4910,0.0
Feature_4909,0.0
Feature_4908,0.0
Feature_4907,0.0
Feature_4906,0.0
Feature_4905,0.0
Feature_4904,0.0
Feature_4902,0.0
Feature_4891,0.0
Feature_4901,0.0
Feature_4900,0.0
Feature_4899,0.0
Feature_4898,0.0
Feature_4897,0.0
Feature_4896,0.0
Feature_4895,0.0
Feature_4894,0.0
Feature_4893,0.0
Feature_4892,0.0
Feature_4864,0.0
Feature_4863,0.0
Feature_4862,0.0
Feature_4729,0.0
Feature_4834,0.0
Feature_4833,0.0
Feature_4832,0.0
Feature_4831,0.0
Feature_4830,0.0
Feature_4829,0.0
Feature_4828,0.0
Feature_4827,0.0
Feature_4826,0.0
Feature_76,0.0
Feature_4824,0.0
Feature_4861,0.0
Feature_4823,0.0
Feature_4822,0.0
Feature_4821,0.0
Feature_4820,0.0
Feature_4819,0.0
Feature_4818,0.0
Feature_4817,0.0
Feature_4816,0.0
Feature_4815,0.0
Feature_4814,0.0
Feature_75,0.0
Feature_4836,0.0
Feature_73,0.0
Feature_4838,0.0
Feature_4860,0.0
Feature_4858,0.0
Feature_4857,0.0
Feature_4856,0.0
Feature_4855,0.0
Feature_4854,0.0
Feature_4853,0.0
Feature_4852,0.0
Feature_4851,0.0
Feature_4850,0.0
Feature_4849,0.0
Feature_4848,0.0
Feature_4847,0.0
Feature_4846,0.0
Feature_4845,0.0
Feature_4844,0.0
Feature_4843,0.0
Feature_4842,0.0
Feature_4841,0.0
Feature_4840,0.0
Feature_4839,0.0
Feature_4730,0.0
Feature_4710,0.0
Feature_4728,0.0
Feature_4623,0.0
Feature_4595,0.0
Feature_4594,0.0
Feature_4593,0.0
Feature_4592,0.0
Feature_4591,0.0
Feature_4590,0.0
Feature_4589,0.0
Feature_4588,0.0
Feature_4587,0.0
Feature_4586,0.0
Feature_4585,0.0
Feature_4584,0.0
Feature_4583,0.0
Feature_4582,0.0
Feature_4581,0.0
Feature_4580,0.0
Feature_4579,0.0
Feature_4578,0.0
Feature_4577,0.0
Feature_4576,0.0
Feature_4575,0.0
Feature_4574,0.0
Feature_4573,0.0
Feature_4596,0.0
Feature_4597,0.0
Feature_4598,0.0
Feature_4611,0.0
Feature_4621,0.0
Feature_4620,0.0
Feature_4619,0.0
Feature_4618,0.0
Feature_4617,0.0
Feature_4616,0.0
Feature_4615,0.0
Feature_4614,0.0
Feature_4613,0.0
Feature_4612,0.0
Feature_4610,0.0
Feature_4599,0.0
Feature_4609,0.0
Feature_4608,0.0
Feature_4607,0.0
Feature_4606,0.0
Feature_4605,0.0
Feature_4604,0.0
Feature_4603,0.0
Feature_4602,0.0
Feature_4601,0.0
Feature_4600,0.0
Feature_4572,0.0
Feature_4571,0.0
Feature_4570,0.0
Feature_4530,0.0
Feature_82,0.0
Feature_4539,0.0
Feature_4538,0.0
Feature_4537,0.0
Feature_4536,0.0
Feature_4535,0.0
Feature_4534,0.0
Feature_4533,0.0
Feature_4532,0.0
Feature_4531,0.0
Feature_4529,0.0
Feature_4542,0.0
Feature_4528,0.0
Feature_4527,0.0
Feature_4526,0.0
Feature_4525,0.0
Feature_4524,0.0
Feature_4523,0.0
Feature_4522,0.0
Feature_4521,0.0
Feature_4520,0.0
Feature_4519,0.0
Feature_4541,0.0
Feature_4543,0.0
Feature_4569,0.0
Feature_4557,0.0
Feature_4568,0.0
Feature_4567,0.0
Feature_4565,0.0
Feature_4564,0.0
Feature_4563,0.0
Feature_4562,0.0
Feature_4561,0.0
Feature_4560,0.0
Feature_4559,0.0
Feature_4558,0.0
Feature_4556,0.0
Feature_4544,0.0
Feature_4555,0.0
Feature_4554,0.0
Feature_4553,0.0
Feature_4552,0.0
Feature_4551,0.0
Feature_4550,0.0
Feature_4549,0.0
Feature_4548,0.0
Feature_4547,0.0
Feature_4545,0.0
Feature_4622,0.0
Feature_4624,0.0
Feature_4727,0.0
Feature_4625,0.0
Feature_4700,0.0
Feature_4699,0.0
Feature_4698,0.0
Feature_4697,0.0
Feature_4696,0.0
Feature_4695,0.0
Feature_4694,0.0
Feature_4693,0.0
Feature_4692,0.0
Feature_4691,0.0
Feature_4690,0.0
Feature_4689,0.0
Feature_4688,0.0
Feature_4687,0.0
Feature_4686,0.0
Feature_4685,0.0
Feature_4684,0.0
Feature_80,0.0
Feature_4682,0.0
Feature_4681,0.0
Feature_4680,0.0
Feature_4679,0.0
Feature_4678,0.0
Feature_4701,0.0
Feature_4702,0.0
Feature_4703,0.0
Feature_4716,0.0
Feature_4726,0.0
Feature_4725,0.0
Feature_4724,0.0
Feature_4723,0.0
Feature_4722,0.0
Feature_4721,0.0
Feature_4720,0.0
Feature_4719,0.0
Feature_78,0.0
Feature_4717,0.0
Feature_4715,0.0
Feature_4704,0.0
Feature_4714,0.0
Feature_4713,0.0
Feature_4712,0.0
Feature_4711,0.0
Feature_4915,0.0
Feature_4709,0.0
Feature_4708,0.0
Feature_4707,0.0
Feature_4706,0.0
Feature_4705,0.0
Feature_4677,0.0
Feature_4676,0.0
Feature_4675,0.0
Feature_4637,0.0
Feature_4647,0.0
Feature_4646,0.0
Feature_4645,0.0
Feature_4644,0.0
Feature_4643,0.0
Feature_4642,0.0
Feature_4641,0.0
Feature_4640,0.0
Feature_4639,0.0
Feature_81,0.0
Feature_4636,0.0
Feature_4649,0.0
Feature_4635,0.0
Feature_4634,0.0
Feature_4633,0.0
Feature_4632,0.0
Feature_4631,0.0
Feature_4630,0.0
Feature_4629,0.0
Feature_4628,0.0
Feature_4627,0.0
Feature_4626,0.0
Feature_4648,0.0
Feature_4650,0.0
Feature_4674,0.0
Feature_4663,0.0
Feature_4673,0.0
Feature_4672,0.0
Feature_4671,0.0
Feature_4670,0.0
Feature_4669,0.0
Feature_4668,0.0
Feature_4667,0.0
Feature_4666,0.0
Feature_4665,0.0
Feature_4664,0.0
Feature_4662,0.0
Feature_4651,0.0
Feature_4661,0.0
Feature_4660,0.0
Feature_4659,0.0
Feature_4658,0.0
Feature_4657,0.0
Feature_4656,0.0
Feature_4655,0.0
Feature_4654,0.0
Feature_4653,0.0
Feature_4652,0.0
Feature_4914,0.0
Feature_4930,0.0
Feature_4916,0.0
Feature_5213,0.0
Feature_5211,0.0
Feature_5210,0.0
Feature_5209,0.0
Feature_5208,0.0
Feature_5207,0.0
Feature_70,0.0
Feature_5205,0.0
Feature_5204,0.0
Feature_5203,0.0
Feature_5202,0.0
Feature_5201,0.0
Feature_5200,0.0
Feature_5199,0.0
Feature_5198,0.0
Feature_5197,0.0
Feature_5196,0.0
Feature_5195,0.0
Feature_5194,0.0
Feature_5193,0.0
Feature_5192,0.0
Feature_5191,0.0
Feature_5190,0.0
Feature_5189,0.0
Feature_5212,0.0
Feature_5214,0.0
Feature_5187,0.0
Feature_5215,0.0
Feature_5238,0.0
Feature_5237,0.0
Feature_69,0.0
Feature_5235,0.0
Feature_5234,0.0
Feature_5233,0.0
Feature_5232,0.0
Feature_5231,0.0
Feature_5230,0.0
Feature_5229,0.0
Feature_5228,0.0
Feature_5227,0.0
Feature_5226,0.0
Feature_5225,0.0
Feature_5224,0.0
Feature_5223,0.0
Feature_5222,0.0
Feature_5221,0.0
Feature_5220,0.0
Feature_5219,0.0
Feature_5218,0.0
Feature_5217,0.0
Feature_5216,0.0
Feature_5188,0.0
Feature_5186,0.0
Feature_4917,0.0
Feature_5159,0.0
Feature_5157,0.0
Feature_5156,0.0
Feature_5155,0.0
Feature_5154,0.0
Feature_5153,0.0
Feature_5152,0.0
Feature_5151,0.0
Feature_5150,0.0
Feature_5149,0.0
Feature_5148,0.0
Feature_5147,0.0
Feature_5146,0.0
Feature_5145,0.0
Feature_5144,0.0
Feature_5143,0.0
Feature_5142,0.0
Feature_5141,0.0
Feature_5140,0.0
Feature_5139,0.0
Feature_5138,0.0
Feature_5137,0.0
Feature_5136,0.0
Feature_5135,0.0
Feature_5158,0.0
Feature_5160,0.0
Feature_5185,0.0
Feature_5161,0.0
Feature_5184,0.0
Feature_5183,0.0
Feature_5182,0.0
Feature_5181,0.0
Feature_5180,0.0
Feature_5179,0.0
Feature_5178,0.0
Feature_5177,0.0
Feature_5176,0.0
Feature_5175,0.0
Feature_5174,0.0
Feature_5173,0.0
Feature_5172,0.0
Feature_5171,0.0
Feature_5170,0.0
Feature_5169,0.0
Feature_5168,0.0
Feature_71,0.0
Feature_5166,0.0
Feature_5165,0.0
Feature_5164,0.0
Feature_5163,0.0
Feature_5162,0.0
Feature_5239,0.0
Feature_5240,0.0
Feature_5241,0.0
Feature_5321,0.0
Feature_5319,0.0
Feature_5318,0.0
Feature_5317,0.0
Feature_5316,0.0
Feature_5315,0.0
Feature_5314,0.0
Feature_5313,0.0
Feature_5312,0.0
Feature_5311,0.0
Feature_5310,0.0
Feature_5309,0.0
Feature_5308,0.0
Feature_5307,0.0
Feature_5306,0.0
Feature_5305,0.0
Feature_5304,0.0
Feature_5303,0.0
Feature_5302,0.0
Feature_5301,0.0
Feature_5300,0.0
Feature_5299,0.0
Feature_5298,0.0
Feature_5297,0.0
Feature_5320,0.0
Feature_5322,0.0
Feature_5242,0.0
Feature_5323,0.0
Feature_5346,0.0
Feature_66,0.0
Feature_5344,0.0
Feature_5343,0.0
Feature_5342,0.0
Feature_5341,0.0
Feature_5340,0.0
Feature_5339,0.0
Feature_5338,0.0
Feature_5337,0.0
Feature_5336,0.0
Feature_5335,0.0
Feature_5334,0.0
Feature_5333,0.0
Feature_5332,0.0
Feature_5331,0.0
Feature_5330,0.0
Feature_5329,0.0
Feature_5328,0.0
Feature_5327,0.0
Feature_5326,0.0
Feature_5325,0.0
Feature_5324,0.0
Feature_5296,0.0
Feature_5295,0.0
Feature_5293,0.0
Feature_5292,0.0
Feature_5265,0.0
Feature_5264,0.0
Feature_5263,0.0
Feature_5262,0.0
Feature_5261,0.0
Feature_5260,0.0
Feature_5259,0.0
Feature_5258,0.0
Feature_5257,0.0
Feature_5256,0.0
Feature_5255,0.0
Feature_5254,0.0
Feature_5253,0.0
Feature_5252,0.0
Feature_5251,0.0
Feature_5250,0.0
Feature_5249,0.0
Feature_5248,0.0
Feature_5247,0.0
Feature_5246,0.0
Feature_5245,0.0
Feature_5244,0.0
Feature_5243,0.0
Feature_5266,0.0
Feature_5267,0.0
Feature_68,0.0
Feature_67,0.0
Feature_5291,0.0
Feature_5290,0.0
Feature_5289,0.0
Feature_5288,0.0
Feature_5287,0.0
Feature_5286,0.0
Feature_5285,0.0
Feature_5284,0.0
Feature_5283,0.0
Feature_5282,0.0
Feature_5280,0.0
Feature_5269,0.0
Feature_5279,0.0
Feature_5278,0.0
Feature_5277,0.0
Feature_5276,0.0
Feature_5275,0.0
Feature_5274,0.0
Feature_5273,0.0
Feature_5272,0.0
Feature_5271,0.0
Feature_5270,0.0
Feature_5134,0.0
Feature_5133,0.0
Feature_5132,0.0
Feature_4995,0.0
Feature_4993,0.0
Feature_4992,0.0
Feature_4991,0.0
Feature_4990,0.0
Feature_4989,0.0
Feature_4988,0.0
Feature_4987,0.0
Feature_4986,0.0
Feature_4985,0.0
Feature_4984,0.0
Feature_4983,0.0
Feature_4982,0.0
Feature_4981,0.0
Feature_4980,0.0
Feature_4979,0.0
Feature_4978,0.0
Feature_4977,0.0
Feature_4976,0.0
Feature_4975,0.0
Feature_4974,0.0
Feature_4973,0.0
Feature_4972,0.0
Feature_4971,0.0
Feature_4994,0.0
Feature_4997,0.0
Feature_5023,0.0
Feature_4998,0.0
Feature_5021,0.0
Feature_5020,0.0
Feature_5019,0.0
Feature_5018,0.0
Feature_5017,0.0
Feature_5016,0.0
Feature_5015,0.0
Feature_5014,0.0
Feature_5013,0.0
Feature_5012,0.0
Feature_5011,0.0
Feature_5010,0.0
Feature_5009,0.0
Feature_5008,0.0
Feature_5007,0.0
Feature_5006,0.0
Feature_5005,0.0
Feature_5004,0.0
Feature_5003,0.0
Feature_5002,0.0
Feature_5001,0.0
Feature_5000,0.0
Feature_4999,0.0
Feature_4970,0.0
Feature_4969,0.0
Feature_4968,0.0
Feature_4967,0.0
Feature_4940,0.0
Feature_4939,0.0
Feature_4938,0.0
Feature_4937,0.0
Feature_4936,0.0
Feature_4935,0.0
Feature_4934,0.0
Feature_4933,0.0
Feature_4932,0.0
Feature_4931,0.0
Feature_4517,0.0
Feature_4929,0.0
Feature_4928,0.0
Feature_4927,0.0
Feature_4926,0.0
Feature_4925,0.0
Feature_4924,0.0
Feature_4923,0.0
Feature_4922,0.0
Feature_4921,0.0
Feature_4920,0.0
Feature_4919,0.0
Feature_4918,0.0
Feature_4941,0.0
Feature_4942,0.0
Feature_4943,0.0
Feature_4956,0.0
Feature_4966,0.0
Feature_4965,0.0
Feature_4964,0.0
Feature_4963,0.0
Feature_4962,0.0
Feature_4961,0.0
Feature_4960,0.0
Feature_4959,0.0
Feature_4958,0.0
Feature_4957,0.0
Feature_4955,0.0
Feature_4944,0.0
Feature_4954,0.0
Feature_4953,0.0
Feature_4952,0.0
Feature_4951,0.0
Feature_4950,0.0
Feature_4949,0.0
Feature_4948,0.0
Feature_4947,0.0
Feature_4946,0.0
Feature_4945,0.0
Feature_5022,0.0
Feature_5024,0.0
Feature_5131,0.0
Feature_5105,0.0
Feature_5103,0.0
Feature_5102,0.0
Feature_5101,0.0
Feature_5100,0.0
Feature_5099,0.0
Feature_5098,0.0
Feature_5097,0.0
Feature_5096,0.0
Feature_5095,0.0
Feature_5094,0.0
Feature_5093,0.0
Feature_5092,0.0
Feature_5091,0.0
Feature_5090,0.0
Feature_5089,0.0
Feature_5088,0.0
Feature_5087,0.0
Feature_5086,0.0
Feature_5085,0.0
Feature_5084,0.0
Feature_5083,0.0
Feature_5082,0.0
Feature_5081,0.0
Feature_5104,0.0
Feature_5106,0.0
Feature_5025,0.0
Feature_5107,0.0
Feature_5130,0.0
Feature_5129,0.0
Feature_5128,0.0
Feature_5127,0.0
Feature_5126,0.0
Feature_5125,0.0
Feature_5124,0.0
Feature_5123,0.0
Feature_5122,0.0
Feature_5121,0.0
Feature_5120,0.0
Feature_5119,0.0
Feature_5118,0.0
Feature_5117,0.0
Feature_5116,0.0
Feature_5115,0.0
Feature_5114,0.0
Feature_5113,0.0
Feature_5112,0.0
Feature_5111,0.0
Feature_5110,0.0
Feature_5109,0.0
Feature_5108,0.0
Feature_5080,0.0
Feature_5079,0.0
Feature_5078,0.0
Feature_5077,0.0
Feature_5049,0.0
Feature_5048,0.0
Feature_5047,0.0
Feature_72,0.0
Feature_5045,0.0
Feature_5044,0.0
Feature_5043,0.0
Feature_5042,0.0
Feature_5041,0.0
Feature_5040,0.0
Feature_5039,0.0
Feature_5038,0.0
Feature_5037,0.0
Feature_5036,0.0
Feature_5035,0.0
Feature_5034,0.0
Feature_5033,0.0
Feature_5032,0.0
Feature_5031,0.0
Feature_5030,0.0
Feature_5028,0.0
Feature_5027,0.0
Feature_5026,0.0
Feature_5050,0.0
Feature_5051,0.0
Feature_5052,0.0
Feature_5065,0.0
Feature_5076,0.0
Feature_5075,0.0
Feature_5074,0.0
Feature_5073,0.0
Feature_5071,0.0
Feature_5070,0.0
Feature_5069,0.0
Feature_5068,0.0
Feature_5067,0.0
Feature_5066,0.0
Feature_5064,0.0
Feature_5053,0.0
Feature_5063,0.0
Feature_5062,0.0
Feature_5061,0.0
Feature_5060,0.0
Feature_5059,0.0
Feature_5058,0.0
Feature_5057,0.0
Feature_5056,0.0
Feature_5055,0.0
Feature_5054,0.0
Feature_4518,0.0
Feature_4502,0.0
Feature_4516,0.0
Feature_3948,0.0
Feature_3946,0.0
Feature_3944,0.0
Feature_3943,0.0
Feature_3942,0.0
Feature_3941,0.0
Feature_3940,0.0
Feature_3939,0.0
Feature_3938,0.0
Feature_3937,0.0
Feature_3936,0.0
Feature_3935,0.0
Feature_3934,0.0
Feature_3933,0.0
Feature_3932,0.0
Feature_3931,0.0
Feature_3930,0.0
Feature_3929,0.0
Feature_3928,0.0
Feature_3927,0.0
Feature_3926,0.0
Feature_3925,0.0
Feature_3924,0.0
Feature_3923,0.0
Feature_3947,0.0
Feature_3949,0.0
Feature_3975,0.0
Feature_3950,0.0
Feature_3973,0.0
Feature_3972,0.0
Feature_100,0.0
Feature_3970,0.0
Feature_3969,0.0
Feature_3968,0.0
Feature_3967,0.0
Feature_3966,0.0
Feature_3965,0.0
Feature_3964,0.0
Feature_3963,0.0
Feature_3962,0.0
Feature_3961,0.0
Feature_3960,0.0
Feature_3959,0.0
Feature_3958,0.0
Feature_3957,0.0
Feature_3956,0.0
